ano;cod_uf;cod_munic;pib;prop_serv;pop;arrecad;educ;cod_reg;idade;area;larrecad;lpib;leduc;lpop;lprop_serv;a2001;a2002;a2003;a2004;a2005;a2006;a2007;uf_r
2007;31;3139409;906759.087;0.680988758594045;74297;5023407.7;7.73623814001197;3;68;627.281;15.4296190860718;13.7176320786003;2.04591554102931;11.2158258530401;-0.384209480172915;0;0;0;0;0;0;1;31
2001;31;3139508;74815.633;0.729369141339752;20325;318222.38;6.35837996269651;3;62;183.588;12.6705057255364;11.2227821394519;1.8497736220582;9.91960693441601;-0.315575308412649;1;0;0;0;0;0;0;31
2002;31;3139508;89665.311;0.686537885314422;20601;368589.55;6.49325012735609;3;63;183.588;12.8174389733005;11.4038392508425;1.87076319540197;9.93309489728879;-0.376093869114115;0;1;0;0;0;0;0;31
2003;31;3139508;82588.405;0.704947904006622;20868;443369.61;6.79187396351575;3;64;183.588;13.0021590352498;11.3216245743529;1.91572689222847;9.94597216414228;-0.349631373926309;0;0;1;0;0;0;0;31
2004;31;3139508;109333.876;0.662746036736135;21429;546815.58;6.59205867475974;3;65;183.588;13.2118668764765;11.6021615621005;1.88586569347164;9.97250042382308;-0.411363413859348;0;0;0;1;0;0;0;31
2005;31;3139508;135534.496;0.690653713723184;21739;694223.32;6.88251301467108;3;66;183.588;13.4505489744702;11.816981469927;1.92898384901302;9.98686316145718;-0.370116718708536;0;0;0;0;1;0;0;31
2006;31;3139508;159427.959;0.681652338031876;22047;785670.07;7.17549516351912;3;67;183.588;13.5742922250185;11.9793474314629;1.9706717716016;10.000931817197;-0.383235519396406;0;0;0;0;0;1;0;31
2007;31;3139508;199400.224;0.71915214097252;20209;842772.06;7.54738524777346;3;68;183.588;13.6444518089626;12.2030692598794;2.02120117847843;9.91388332871825;-0.329682342849109;0;0;0;0;0;0;1;31
2001;31;3139607;80091.653;0.71579186909777;26547;721232.21;7.8073500967118;3;57;682.827;13.488716430989;11.2909269203856;2.05506561008194;10.1866720259355;-0.334365839896385;1;0;0;0;0;0;0;31
2002;31;3139607;94041.37;0.690514089703287;26369;902024.92;8.29646936656282;3;58;682.827;13.7123974261576;11.4514900708167;2.11583004678132;10.1799443567474;-0.37031890126742;0;1;0;0;0;0;0;31
2003;31;3139607;111871.606;0.678538752719792;26135;1019003.02;8.70476035213564;3;59;682.827;13.8343352758904;11.6251071176868;2.16387004293145;10.171030691147;-0.387813686054821;0;0;1;0;0;0;0;31
2004;31;3139607;126147.062;0.68675639865477;25645;759507.37;8.90100286532951;3;60;682.827;13.5404253047234;11.7452036640636;2.18616395188771;10.1521038998234;-0.375775636751623;0;0;0;1;0;0;0;31
2005;31;3139607;151227.57;0.69126598410594;25374;918467.65;9.16393861892583;3;61;682.827;13.7304619625489;11.9265410673753;2.21527606650311;10.1414803067005;-0.369230602932371;0;0;0;0;1;0;0;31
2006;31;3139607;163103.686;0.722087715418032;25105;1029378.1;9.31243441762854;3;62;682.827;13.8444653914456;12.0021413879859;2.23135054127858;10.1308223084688;-0.325608657969903;0;0;0;0;0;1;0;31
2007;31;3139607;178206.155;0.706550377005777;26721;1287507.35;9.52616940581542;3;63;682.827;14.0682186202416;12.0906963332652;2.25404268574095;10.1932050521;-0.34736077436669;0;0;0;0;0;0;1;31
2001;31;3139706;22622.713;0.525534802125634;6323;42247.7;5.87752928647497;3;47;260.44;10.6513051934337;10.026709680586;1.77113648423124;8.75194905805861;-0.643338864167948;1;0;0;0;0;0;0;31
2002;31;3139706;31933.673;0.45893129800634;6406;58813.45;6.08873720136519;3;48;260.44;10.982125849226;10.3714163119775;1.80644070412289;8.7649903301691;-0.778854757670495;0;1;0;0;0;0;0;31
2003;31;3139706;38855.061;0.425398740205298;6486;94391.83;6.23189522342065;3;49;260.44;11.455209801778;10.5675936175816;1.82968049575392;8.77740128686726;-0.85472833765598;0;0;1;0;0;0;0;31
2004;31;3139706;49398.105;0.383268629434267;6656;102920.94;6.5441722345954;3;50;260.44;11.5417163996614;10.8076673421164;1.87857491842161;8.80327398250104;-0.959019153320229;0;0;0;1;0;0;0;31
2005;31;3139706;53965.138;0.419864098188723;6749;150607.14;7.29541446208113;3;51;260.44;11.9224300035827;10.8960935244692;1.98724599490249;8.81714962474341;-0.867824195807784;0;0;0;0;1;0;0;31
2006;31;3139706;64397.687;0.409511447204618;6843;209980.68;7.08136094674556;3;52;260.44;12.2547708054673;11.0728329952984;1.95746611334955;8.8309815109525;-0.892790421978091;0;0;0;0;0;1;0;31
2007;31;3139706;70532.269;0.399571549300363;6840;257857.95;7.09148936170213;3;53;260.44;12.4601641308828;11.1638256003923;1.95889538360364;8.8305430106166;-0.917362432689471;0;0;0;0;0;0;1;31
2001;31;3139904;41677.966;0.634104145101515;14727;288891.4;6.36488439306358;3;62;203.774;12.5738061179254;10.6377278748526;1.85079606893218;9.59743782272616;-0.45554207131358;1;0;0;0;0;0;0;31
2002;31;3139904;45689.38;0.651661348873633;14813;342118.81;6.17715112075199;3;63;203.774;12.742913353377;10.7296211647563;1.82085718148686;9.60326045258205;-0.428230255560291;0;1;0;0;0;0;0;31
2003;31;3139904;53606.8;0.610855395211055;14908;357574.64;6.43544690603514;3;64;203.774;12.7870994025408;10.8894312046838;1.86182128790391;9.60965326059915;-0.49289501687009;0;0;1;0;0;0;0;31
2004;31;3139904;61734.48;0.563954373633665;15109;266208.82;6.5820251177394;3;65;203.774;12.492036317377;11.0305978868676;1.88434246663957;9.62304587173984;-0.572781928569134;0;0;0;1;0;0;0;31
2005;31;3139904;69631;0.573529060332323;15220;345223.31;7.06059390048154;3;66;203.774;12.7519467619835;11.1509651494592;1.95452916984834;9.63036563141568;-0.555946671800546;0;0;0;0;1;0;0;31
2006;31;3139904;71303.898;0.617644620214171;15330;377091.48;7.1579939668175;3;67;203.774;12.8402430895147;11.1747062753147;1.96822976948479;9.63756697186586;-0.481842035125208;0;0;0;0;0;1;0;31
2007;31;3139904;74655.367;0.615529691254481;14249;381942.49;7.49924812030075;3;68;203.774;12.8530253265167;11.2206376958954;2.01480276489027;9.56444200779579;-0.48527209527743;0;0;0;0;0;0;1;31
2001;31;3140001;450991.09;0.338580930723044;47767;1169460.61;8.16050047087313;3;62;1193.293;13.9720531833789;13.0192028621921;2.09930549931012;10.7740903034909;-1.08299212887539;1;0;0;0;0;0;0;31
2002;31;3140001;513953.369;0.327928744446074;48505;2855109.35;8.28027904795404;3;63;1193.293;14.8646207015647;13.1498878185319;2.11387666927301;10.7894221643954;-1.11495893674103;0;1;0;0;0;0;0;31
2003;31;3140001;609385.24;0.310933489298166;49338;5648228.87;8.49912352459974;3;64;1193.293;15.546852579643;13.3202059246956;2.13996304342661;10.806449854199;-1.16817625045198;0;0;1;0;0;0;0;31
2004;31;3140001;787159.112;0.279950394577913;51086;6903250.81;8.57142134547294;3;65;1193.293;15.7475029905038;13.5761856823143;2.14843357013827;10.8412657660517;-1.27314285372971;0;0;0;1;0;0;0;31
2005;31;3140001;1093317.089;0.27064272293653;52054;7121992.3;8.79774136403897;3;66;1193.293;15.7786980616623;13.9047268339599;2.17449502536314;10.8600369202738;-1.30695569345872;0;0;0;0;1;0;0;31
2006;31;3140001;1314748.051;0.28385918634079;53015;10053587.29;8.60160604282781;3;67;1193.293;16.1234400730585;14.0891556090394;2.15194893499003;10.8783301713599;-1.25927698652537;0;0;0;0;0;1;0;31
2007;31;3140001;1256137.885;0.315154635273181;51693;15215424.66;8.95147625160462;3;68;1193.293;16.5378202515382;14.0435524010357;2.19181846299831;10.8530776548112;-1.15469185498211;0;0;0;0;0;0;1;31
2001;31;3140159;31000.352;0.581926811669751;11164;341277.01;7.67721518987342;3;4;35.155;12.7404497725322;10.3417538382415;2.03825687591708;9.32044959465621;-0.541410592303046;1;0;0;0;0;0;0;31
2002;31;3140159;36038.139;0.568427603878214;11632;395477.04;7.36242299794661;3;5;35.155;12.8878480114074;10.4923330733191;1.99638909024004;9.3615151997733;-0.564881319761381;0;1;0;0;0;0;0;31
2003;31;3140159;40743.182;0.558390039344497;12142;331008.7;6.85945945945946;3;6;35.155;12.7098999380017;10.6150437917872;1.92562864263606;9.40442579569038;-0.582697565543184;0;0;1;0;0;0;0;31
2004;31;3140159;43213.07;0.572503157030963;13211;521893.04;7.78913219789132;3;7;35.155;13.1652179416545;10.6738982747706;2.0527294541768;9.48880509487835;-0.557737029104383;0;0;0;1;0;0;0;31
2005;31;3140159;49853.112;0.584977022096434;13802;393973.67;8.85834109972041;3;8;35.155;12.8840393586359;10.8168362007233;2.18135951229183;9.53256878818055;-0.536182710989334;0;0;0;0;1;0;0;31
2006;31;3140159;52443.297;0.62267059601535;14389;467720.86;8.75250227479527;3;9;35.155;13.0556269439595;10.8674878077548;2.16933963374899;9.57421930476342;-0.473737638364213;0;0;0;0;0;1;0;31
2007;31;3140159;54487.5;0.611776664372563;11421;523364.9;8.83116883116883;3;10;35.155;13.1680342053086;10.9057265965466;2.17828737631647;9.34320904505061;-0.491387990567866;0;0;0;0;0;0;1;31
2001;31;3140209;8128.383;0.642175940774444;2632;40178;6.10759493670886;3;38;77.736;10.6010748611221;9.00311728977109;1.80953306831202;7.87549929244521;-0.442892961786769;1;0;0;0;0;0;0;31
2002;31;3140209;9669.501;0.619936747511583;2659;39840;6.72272047832586;3;39;77.736;10.5926267116985;9.17673198422031;1.90549290569646;7.88570539124302;-0.478137826290016;0;1;0;0;0;0;0;31
2003;31;3140209;10954.962;0.623024068910508;2689;65145;6.65304709141274;3;40;77.736;11.084370833637;9.30154778328781;1.89507495895697;7.89692465626886;-0.473170127055707;0;0;1;0;0;0;0;31
2004;31;3140209;11296.952;0.650919734809885;2752;68771.75;6.68548387096774;3;41;77.736;11.1385483291328;9.33228823380226;1.89993858953026;7.92008319905323;-0.42936893959796;0;0;0;1;0;0;0;31
2005;31;3140209;13079.446;0.667504189397624;2786;68247.67;6.85075653370014;3;42;77.736;11.1308985732703;9.47879726937414;1.9243590890517;7.93236215433975;-0.404209612476306;0;0;0;0;1;0;0;31
2006;31;3140209;14089.148;0.687761176190356;2821;83464.9;7.10612991765782;3;43;77.736;11.3321814631818;9.55316013464712;1.96095778024311;7.944846711002;-0.374313628941832;0;0;0;0;0;1;0;31
2007;31;3140209;16491.266;0.691468926642745;2827;87102.33;7.75460122699386;3;44;77.736;11.3748389133439;9.71058618640899;2.04828637390004;7.94697135769359;-0.368937065050765;0;0;0;0;0;0;1;31
2001;31;3140308;8637.808;0.729671926025677;4100;75400;6.49445061043285;3;47;546.255;11.230562553996;9.06390412590617;1.87094806000648;8.3187422526924;-0.315160262260702;1;0;0;0;0;0;0;31
2002;31;3140308;10159.809;0.743546359975862;4150;86671;6.74078091106291;3;48;546.255;11.3698746200796;9.22619492174317;1.90817578038822;8.33086361322474;-0.296324161325957;0;1;0;0;0;0;0;31
2003;31;3140308;12309.03;0.657754347824321;4199;99000;5.93389529724933;3;49;546.255;11.5028751291167;9.41808841834837;1.78068087716449;8.34260168068419;-0.418923748936382;0;0;1;0;0;0;0;31
2004;31;3140308;12934.333;0.677296618233039;4303;255157.61;5.70989505247376;3;50;546.255;12.4496367116401;9.46764052777067;1.74220064389722;8.3670677328386;-0.389645965785646;0;0;0;1;0;0;0;31
2005;31;3140308;13749.073;0.72410699979555;4360;150014.61;7.00448654037886;3;51;546.255;11.9184879683353;9.52872668264019;1.94655087808446;8.38022733634308;-0.322816107743394;0;0;0;0;1;0;0;31
2006;31;3140308;15144.746;0.729410186212433;4417;224059.53;6.88803088803089;3;52;546.255;12.3196670544581;9.62540895210908;1.92978525144042;8.39321601159653;-0.315519035511166;0;0;0;0;0;1;0;31
2007;31;3140308;16571.736;0.711778536660251;3743;160179.01;6.74891774891775;3;53;546.255;11.9840472813117;9.71545387258525;1.90938215853598;8.22764270790443;-0.339988459970886;0;0;0;0;0;0;1;31
2001;31;3140407;8884.295;0.545697548314188;3336;55546.84;6.8659793814433;3;38;107.861;10.9249819077612;9.09204039022619;1.92657869203701;8.11252776347864;-0.605690397535634;1;0;0;0;0;0;0;31
2002;31;3140407;9642.133;0.566620788159632;3366;70468.17;7.26470588235294;3;39;107.861;11.1629163974866;9.17389762868914;1.98302781201182;8.12148037475075;-0.568065002954782;0;1;0;0;0;0;0;31
2003;31;3140407;10357.988;0.569900834022978;3401;93508.58;7.18257261410788;3;40;107.861;11.4458084757725;9.24551328845835;1.97165762168555;8.1318247850072;-0.5622929086873;0;0;1;0;0;0;0;31
2004;31;3140407;11816.056;0.559689036680259;3472;47974.28;6.96440129449838;3;41;107.861;10.7784203129467;9.37721456353648;1.94081164438393;8.15248607578024;-0.580373941126838;0;0;0;1;0;0;0;31
2005;31;3140407;13642.908;0.555041491154232;3512;49297.86;7.36046511627907;3;42;107.861;10.8056359513807;9.52097510515525;1.99612312589067;8.16394095475501;-0.588712409193551;0;0;0;0;1;0;0;31
2006;31;3140407;13537.734;0.618099749928607;3551;63350.33;7.65750915750916;3;43;107.861;11.0564353948912;9.51323617647842;2.03568675561166;8.17498453294309;-0.481105426897792;0;0;0;0;0;1;0;31
2007;31;3140407;14486.159;0.595251577730163;3100;74956.73;8.09760956175299;3;44;107.861;11.224666292695;9.5809489208099;2.09156890229018;8.03915739047324;-0.518771143085014;0;0;0;0;0;0;1;31
2001;31;3140506;47345.435;0.543291470444828;11777;376177.99;4.88568563549762;3;62;1060.302;12.8378176880237;10.7652256842516;1.58630963091662;9.37390375584155;-0.610109325078862;1;0;0;0;0;0;0;31
2002;31;3140506;52047.188;0.536163586782056;11809;313000;5.25987323256948;3;63;1060.302;12.6539584695223;10.8599060476077;1.66010692618724;9.37661723160128;-0.623315965254889;0;1;0;0;0;0;0;31
2003;31;3140506;69954.74;0.469216825050025;11805;439211.91;5.58848314606742;3;64;1060.302;12.9927372862961;11.1556037404855;1.72070789901495;9.37627844951961;-0.756690303830337;0;0;1;0;0;0;0;31
2004;31;3140506;80779.39;0.466563253324889;11797;354962.54;5.51820728291317;3;65;1060.302;12.779767541763;11.2994771377148;1.7080530399524;9.37560054084184;-0.762361676621904;0;0;0;1;0;0;0;31
2005;31;3140506;93061.022;0.473878311802765;11793;425695.59;5.57251761691224;3;66;1060.302;12.9614797923546;11.4410107075004;1.71784694767482;9.37526141408997;-0.746804716401365;0;0;0;0;1;0;0;31
2006;31;3140506;96301.603;0.512076574675501;11788;639434.62;5.85525143220878;3;67;1060.302;13.3683396586526;11.4752402435459;1.76733893928884;9.37483734385759;-0.669281105212509;0;0;0;0;0;1;0;31
2007;31;3140506;108952.625;0.499109030186285;12165;818137.43;6.18612521150592;3;68;1060.302;13.6147856088082;11.5986684337034;1.82230891516794;9.40631825521762;-0.694930709730387;0;0;0;0;0;0;1;31
2001;31;3140530;17401.394;0.462827288434478;5850;29671.98;4.71845238095238;3;4;112.941;10.2979584451331;9.76430559693612;1.55148086043985;8.6741969402259;-0.770401321627189;1;0;0;0;0;0;0;31
2002;31;3140530;35452.453;0.346078253033718;6009;39804.23;4.42676767676768;3;5;112.941;10.5917284670321;10.4759477256171;1.48766967366675;8.70101362433393;-1.06109036465849;0;1;0;0;0;0;0;31
2003;31;3140530;23228.376;0.468921761900186;6160;49946.45;4.89571428571429;3;6;112.941;10.81870671048;10.053129913721;1.5883601868312;8.72583205652757;-0.75731934342784;0;0;1;0;0;0;0;31
2004;31;3140530;43206.527;0.381045345301649;6476;81513.73;5.39959016393443;3;7;112.941;11.3085267512978;10.6737468507825;1.68632305512232;8.77585831479753;-0.964836894397583;0;0;0;1;0;0;0;31
2005;31;3140530;40783.628;0.51976452413699;6650;105150.79;6.1234772978959;3;8;112.941;11.5631506941792;10.6160360053503;1.81213012109843;8.8023721336499;-0.654379408166942;0;0;0;0;1;0;0;31
2006;31;3140530;54546.996;0.575442394664593;6824;140593.99;6.43852978453739;3;9;112.941;11.8536315120681;10.9068179210006;1.86230021972665;8.82820108917151;-0.552616151982033;0;0;0;0;0;1;0;31
2007;31;3140530;44603.996;0.437159172913566;6338;122385.96;6.43181818181818;3;10;112.941;11.7149349365988;10.7055787304072;1.86125726372498;8.75431854025087;-0.82745791012905;0;0;0;0;0;0;1;31
2001;31;3140555;12165.757;0.697981884727765;7203;89098.7;7.21065989847716;3;8;230.241;11.3975000230045;9.40638048098399;1.97556047255625;8.88225288488936;-0.359562129668637;1;0;0;0;0;0;0;31
2002;31;3140555;14517.723;0.680959403895501;7344;117290.96;7.62218045112782;3;9;230.241;11.672412964323;9.58312545789971;2.03106247720787;8.90163893230033;-0.384252587097771;0;1;0;0;0;0;0;31
2003;31;3140555;15812.065;0.692949402876854;7464;104222.52;7.58736059479554;3;10;230.241;11.5542835077909;9.66852853521005;2.02648378320801;8.91784674252718;-0.366798294179431;0;0;1;0;0;0;0;31
2004;31;3140555;17726.772;0.68493192105139;7716;84438.36;6.80084745762712;3;11;230.241;11.3437770796988;9.78283131819474;1.91704723053851;8.95105137402562;-0.378435830985398;0;0;0;1;0;0;0;31
2005;31;3140555;20376.779;0.673783574921238;7855;147190.24;8.80147058823529;3;12;230.241;11.8994811787309;9.92215124718095;2.17491881982192;8.96890555068972;-0.394846325093331;0;0;0;0;1;0;0;31
2006;31;3140555;22031.542;0.692263709911907;7993;186665.52;8.53631284916201;3;13;230.241;12.1370736311672;10.0002304328076;2.14432916388571;8.98632143762602;-0.367788312270686;0;0;0;0;0;1;0;31
2007;31;3140555;24008.482;0.687403268561502;7458;189604.04;9.05287356321839;3;14;230.241;12.1526931765929;10.0861624635598;2.20308222811039;8.91704256073877;-0.374834159614801;0;0;0;0;0;0;1;31
2001;31;3140605;9501.958;0.649053068851704;4858;39216.21;7.42753623188406;3;39;282.253;10.5768454607107;9.15925316161502;2.0051942064153;8.48838210956212;-0.432240795433521;1;0;0;0;0;0;0;31
2002;31;3140605;10936.577;0.645377799653402;4893;78349.68;7.76296296296296;3;40;282.253;11.2689371635384;9.29986813853353;2.04936408644256;8.49556089128912;-0.437919397765931;0;1;0;0;0;0;0;31
2003;31;3140605;12877.482;0.616219537328804;4914;71752.95;7.77835051546392;3;41;282.253;11.1809842477592;9.46323548365193;2.05134429970452;8.49984355308112;-0.48415198717354;0;0;1;0;0;0;0;31
2004;31;3140605;13891.333;0.625180967154124;4960;60293.24;8.29298245614035;3;42;282.253;11.0069752702949;9.53902039946626;2.11540966996464;8.50916101971897;-0.469714123709909;0;0;0;1;0;0;0;31
2005;31;3140605;15769.638;0.640715722199837;4985;69887.66;8.30629139072848;3;43;282.253;11.1546443747259;9.66584172471581;2.11701322654944;8.51418868239594;-0.445169411540632;0;0;0;0;1;0;0;31
2006;31;3140605;16677.849;0.666836592656523;5010;70879.76;8.9540059347181;3;44;282.253;11.1687401992687;9.72183671076256;2.19210102261932;8.51919119407891;-0.405210251602058;0;0;0;0;0;1;0;31
2007;31;3140605;19359.909;0.644047035551665;4662;83191.31;10.4333333333333;3;45;282.253;11.3288981742389;9.8709596604063;2.345005808878;8.4471998195957;-0.439983518973916;0;0;0;0;0;0;1;31
2001;31;3140704;145795.677;0.445756097418444;24928;870474.6;7.67372197309417;3;62;302.589;13.6767938591317;11.8899614479114;2.03780176144395;10.1237469486705;-0.807983343323035;1;0;0;0;0;0;0;31
2002;31;3140704;154440.09;0.459771021889459;25526;917103.81;7.87192072606038;3;63;302.589;13.7289759509381;11.9475615331286;2.0633020893309;10.1474528195426;-0.77702669193302;0;1;0;0;0;0;0;31
2003;31;3140704;179924.947;0.444707353449992;26167;1094513.57;8.32556131260795;3;64;302.589;13.9058205942236;12.1002950818088;2.11933045853144;10.1722543538748;-0.810338845847778;0;0;1;0;0;0;0;31
2004;31;3140704;246402.09;0.373150016706433;27514;884943.6;8.67570921985816;3;65;302.589;13.6932791931457;12.4147199927484;2.16052707694172;10.2224502450209;-0.985774750633382;0;0;0;1;0;0;0;31
2005;31;3140704;244659.8;0.418271064555763;28259;888158.93;8.77252816020025;3;66;302.589;13.6969059811854;12.4076239531396;2.17162503852426;10.2491672699083;-0.871625576831073;0;0;0;0;1;0;0;31
2006;31;3140704;244208.169;0.438179289571595;28998;1032101.62;9.0073026015518;3;67;302.589;13.8471076891681;12.4057762921877;2.19803564850148;10.2749821410731;-0.825127115439743;0;0;0;0;0;1;0;31
2007;31;3140704;262627.908;0.428438256455213;25627;1021690.71;9.31194690265487;3;68;302.589;13.8369693718495;12.4784935109085;2.23129818893834;10.1514017621755;-0.847608643613145;0;0;0;0;0;0;1;31
2001;31;3140803;44338.085;0.658935382527234;12476;590409.47;7.23481587757054;3;62;156.728;13.2885715921127;10.6995992932435;1.97890491090966;9.43156207772769;-0.417129803115394;1;0;0;0;0;0;0;31
2002;31;3140803;83890.906;0.720311078771756;12611;646779.89;7.39539887454485;3;63;156.728;13.3797613146742;11.337272495639;2.00085803311853;9.44232472795587;-0.328072106430764;0;1;0;0;0;0;0;31
2003;31;3140803;163611.906;0.727034302748114;12744;702122.33;7.68125430737422;3;64;156.728;13.4618629270858;12.0052524755639;2.0387828550968;9.45281585158988;-0.3187816185891;0;0;1;0;0;0;0;31
2004;31;3140803;279874.073;0.74041723043063;13025;564857.99;7.91928864569083;3;65;156.728;13.2443296334034;12.5420950417026;2.06930138432923;9.47462586662157;-0.300541426767206;0;0;0;1;0;0;0;31
2005;31;3140803;248306.106;0.730278690770496;13180;1265336.49;8.09579037800687;3;66;156.728;14.050848644772;12.4224175624142;2.0913442201653;9.4864558080565;-0.314329049515868;0;0;0;0;1;0;0;31
2006;31;3140803;394959.718;0.757496515125626;13334;1205932.41;8.57708737864078;3;67;156.728;14.0027636099226;12.8865390589361;2.14909438950924;9.49807244317801;-0.277736342103418;0;0;0;0;0;1;0;31
2007;31;3140803;446008.333;0.761450997374078;13205;1851618.25;8.92510617445279;3;68;156.728;14.4315705444311;13.0080929146842;2.18886822389217;9.48835082473123;-0.272529458850009;0;0;0;0;0;0;1;31
2001;31;3140902;63919.292;0.689158040110957;16536;194094.4;5.80594679186228;3;62;277.098;12.1760999176332;11.0653765040334;1.75888270122395;9.7132951013616;-0.372284658202994;1;0;0;0;0;0;0;31
2002;31;3140902;103743.154;0.67489450918371;16699;315146.5;5.17522231204527;3;63;277.098;12.660792889057;11.5496734503736;1.64388229707806;9.72310411637243;-0.39319888301382;0;1;0;0;0;0;0;31
2003;31;3140902;117213.029;0.652735738106384;16889;375668.07;6.35531914893617;3;64;277.098;12.836461239928;11.6717483188882;1.84929212351201;9.73441780141792;-0.426582920578574;0;0;1;0;0;0;0;31
2004;31;3140902;127616.546;0.65362858198654;17286;266717.99;6.53024417314095;3;65;277.098;12.4939471619634;11.7567853123327;1.87644433510701;9.75765220431258;-0.425216006302912;0;0;0;1;0;0;0;31
2005;31;3140902;140260.763;0.640445517895835;17506;269160.81;6.88139248305607;3;66;277.098;12.5030642866602;11.8512585619734;1.92882102725902;9.77029895829238;-0.445591223096511;0;0;0;0;1;0;0;31
2006;31;3140902;179468.167;0.669064102047691;17725;422176.72;6.91726446676231;3;67;277.098;12.9531792731319;12.097753128565;1.93402038320332;9.78273135140033;-0.401875405734579;0;0;0;0;0;1;0;31
2007;31;3140902;124253.98;0.553480870391435;16430;1252558.33;7.12621359223301;3;68;277.098;14.0406986817151;11.730082975639;1.96378004038488;9.70686421103131;-0.591528088602448;0;0;0;0;0;0;1;31
2001;31;3141009;23104.709;0.719848884484977;13033;145040.4;7.76704545454545;3;47;474.446;11.8847676032848;10.0477917285486;2.0498898416858;9.47523988153072;-0.328713971660238;1;0;0;0;0;0;0;31
2002;31;3141009;27072.165;0.708033140312199;12977;351267.83;6.95967741935484;3;48;474.446;12.7693042599076;10.2062613572455;1.94013312547839;9.47093383873723;-0.345264378033331;0;1;0;0;0;0;0;31
2003;31;3141009;29268.517;0.706014964816974;12880;340193.94;7.6551724137931;3;49;474.446;12.7372711457341;10.2842677121912;2.03538155188581;9.46343099965834;-0.348118845088931;0;0;1;0;0;0;0;31
2004;31;3141009;34184.604;0.699864623267246;12678;383532.01;8.33823529411765;3;50;474.446;12.8571783643636;10.4395306462527;2.12085159855165;9.44762348684411;-0.356868357974526;0;0;0;1;0;0;0;31
2005;31;3141009;39467.454;0.725068356322148;12565;464816.47;8.37157534246575;3;51;474.446;13.0493979184876;10.5832316618893;2.12484207975042;9.43867044997769;-0.321489343989701;0;0;0;0;1;0;0;31
2006;31;3141009;43085.072;0.760036701342869;12454;534248.17;8.59175084175084;3;52;474.446;13.1886157478129;10.6709318587877;2.15080253848091;9.4297971354324;-0.274388555627128;0;0;0;0;0;1;0;31
2007;31;3141009;46783.157;0.729346119159936;12664;485099;8.77248677248677;3;53;474.446;13.0921082728006;10.7532785239663;2.1716203206356;9.44651860156085;-0.315606873421175;0;0;0;0;0;0;1;31
2001;31;3141207;17352.149;0.493466025447338;3844;129718.05;8.14166666666667;3;47;259.718;11.7731185279308;9.76147163937625;2.09699490926074;8.25426877009018;-0.706301266556806;1;0;0;0;0;0;0;31
2002;31;3141207;18115.909;0.500603254299853;3855;229790.68;8.18564356435644;3;48;259.718;12.3449240865682;9.80454578147956;2.10238183502064;8.25712628599743;-0.691941399206845;0;1;0;0;0;0;0;31
2003;31;3141207;25760.858;0.441516583026854;3863;234482.18;8.03755364806867;3;49;259.718;12.3651348725098;10.156611487117;2.08412476426229;8.25919936266628;-0.81753969899378;0;0;1;0;0;0;0;31
2004;31;3141207;26368.877;0.454909702828831;3879;251545;8.04308390022676;3;50;259.718;12.4353771789579;10.1799396921682;2.08481257932678;8.26333266743997;-0.7876563350473;0;0;0;1;0;0;0;31
2005;31;3141207;28298.29;0.478663587093072;3888;163060.33;8.28315789473684;3;51;259.718;12.0018755340098;10.2505566577775;2.1142242839404;8.26565016558033;-0.736757251712345;0;0;0;0;1;0;0;31
2006;31;3141207;28797.687;0.512242771442026;3897;258922.25;8.02789699570815;3;52;259.718;12.4642831025645;10.2680503503988;2.0829226002225;8.26796230533871;-0.668956603349662;0;0;0;0;0;1;0;31
2007;31;3141207;31788.128;0.496994349588626;3700;183352.37;8.49261603375527;3;53;259.718;12.1191650995136;10.3668481657287;2.13919708404496;8.21608809863232;-0.699176621987106;0;0;0;0;0;0;1;31
2001;31;3141306;19614.215;0.342013840472331;3076;55281.87;6.0158371040724;3;38;939.118;10.9202002856552;9.88400983745026;1.79439550916532;8.03138533062553;-1.07290407352105;1;0;0;0;0;0;0;31
2002;31;3141306;19287.609;0.357281402790776;3103;95549.65;6.20603015075377;3;39;939.118;11.467401286658;9.86721814798403;1.82552142433759;8.04012466444838;-1.02923156459153;0;1;0;0;0;0;0;31
2003;31;3141306;24269.107;0.320629473511324;3133;127057.04;6.34624697336562;3;40;939.118;11.7523913984686;10.0969595036473;1.84786361036237;8.04974629095219;-1.13746911068247;0;0;1;0;0;0;0;31
2004;31;3141306;26147.253;0.323159759841693;3197;115805.87;6.26229508196721;3;41;939.118;11.6596705336826;10.171499416174;1.83454674443326;8.06996814905984;-1.12960846552695;0;0;0;1;0;0;0;31
2005;31;3141306;34149.817;0.296299538003381;3232;86016.24;6.24645030425963;3;42;939.118;11.3622913946174;10.438512506273;1.83201335108441;8.08085641964099;-1.21638438362293;0;0;0;0;1;0;0;31
2006;31;3141306;34538.271;0.335068712617374;3267;133118;6.20769230769231;3;43;939.118;11.7989912319037;10.4498232925439;1.82578921781437;8.09162741160107;-1.09341965589905;0;0;0;0;0;1;0;31
2007;31;3141306;39790.873;0.325269365163212;3238;214573;6.22882427307206;3;44;939.118;12.2764052857927;10.5913928433663;1.82918759477631;8.08271113423758;-1.12310162404382;0;0;0;0;0;0;1;31
2001;31;3141405;44351.035;0.618500560358963;21580;228696.25;6.5982905982906;3;62;1439.982;12.3401499828498;10.6998913245567;1.88681061522702;9.97952223881213;-0.480457181153298;1;0;0;0;0;0;0;31
