"ANO_ELEICAO","COD_MUN_IBGE","NOME_MUNICIPIO","UF","NOME_CANDIDATO","SIGLA_PARTIDO","CODIGO_SEXO","DESCRICAO_GRAU_INSTRUCAO"
"2016","4126272","Saudade do Iguaçu","PR","MAURO CESAR CENCI","PV","2","SUPERIOR COMPLETO"
"2016","4113502","Loanda","PR","JOAO NICOLAU DOS SANTOS","SD","2","SUPERIOR COMPLETO"
"2016","4128302","Uniflor","PR","ALAN ROGÉRIO PETENAZZI","PSB","2","SUPERIOR COMPLETO"
"2016","4110003","Iguaraçu","PR","MANOEL ABRANTES NETO","PSDB","2","SUPERIOR COMPLETO"
"2016","4106852","Cruzmaltina","PR","LUCIANA LOPES DE CAMARGO","PSDB","4","ENSINO FUNDAMENTAL COMPLETO"
"2016","4121356","Rancho Alegre D'Oeste","PR","SUELY ALVES PEREIRA SILVA","PMDB","4","SUPERIOR COMPLETO"
"2016","4119806","Planalto","PR","INACIO JOSE WERLE","PT","2","SUPERIOR COMPLETO"
"2016","4108700","Grandes Rios","PR","ANTONIO CLAUDIO SANTIAGO","PP","2","ENSINO MÉDIO COMPLETO"
"2016","4102901","Bituruna","PR","CLAUDINEI DE PAULA CASTILHO","PSDB","2","SUPERIOR COMPLETO"
"2016","4127205","Terra Boa","PR","VALTER PERES","PDT","2","SUPERIOR COMPLETO"
"2016","4114609","Marechal Cândido Rondon","PR","MARCIO ANDREI RAUBER","DEM","2","SUPERIOR COMPLETO"
"2016","4128807","Xambrê","PR","WALDEMAR DOS SANTOS RIBEIRO FILHO","PPS","2","ENSINO MÉDIO COMPLETO"
"2016","4116901","Nova Esperança","PR","MOACIR OLIVATTI","PPS","2","ENSINO MÉDIO COMPLETO"
"2016","4107652","Fazenda Rio Grande","PR","MARCIO CLAUDIO WOZNIACK","PSDB","2","SUPERIOR COMPLETO"
"2016","4109302","Guaraniaçu","PR","OSMARIO DE LIMA PORTELA","PDT","2","SUPERIOR COMPLETO"
"2016","4123600","Santa Inês","PR","BRUNO VIEIRA LUVISOTTO","PSC","2","SUPERIOR COMPLETO"
"2016","4104204","Campo Largo","PR","MARCELO FABIANI PUPPI","DEM","2","SUPERIOR INCOMPLETO"
"2016","4117271","Nova Tebas","PR","CLODOALDO FERNANDES DOS SANTOS","PSC","2","SUPERIOR COMPLETO"
"2016","4106704","Cruzeiro do Sul","PR","ADEMIR MULON","PSDB","2","SUPERIOR COMPLETO"
"2016","4119251","Pinhal de São Bento","PR","JAIME ERNESTO CARNIEL","PMDB","2","SUPERIOR COMPLETO"
"2016","4106407","Cornélio Procópio","PR","AMIN JOSE HANNOUCHE","PSDB","2","SUPERIOR COMPLETO"
"2016","4119657","Pitangueiras","PR","ANTONIO EDSON KOLACHINSKI","PSDB","2","SUPERIOR COMPLETO"
"2016","4101051","Anahy","PR","CARLOS ANTONIO REIS","PSC","2","SUPERIOR COMPLETO"
"2016","4109708","Ibaiti","PR","ANTONELY DE CÁSSIO ALVES DE CARVALHO","PMDB","2","SUPERIOR COMPLETO"
"2016","4118006","Paraíso do Norte","PR","LAERCIO DE FREITAS","PT","2","SUPERIOR COMPLETO"
"2016","4102802","Bela Vista do Paraíso","PR","EDSON VIEIRA BRENE","PR","2","SUPERIOR COMPLETO"
"2016","4117222","Nova Santa Rosa","PR","NORBERTO PINZ","PMDB","2","ENSINO MÉDIO COMPLETO"
"2016","4111704","Jaboti","PR","VANDERLEY DE SIQUEIRA E SILVA","PSDB","2","ENSINO FUNDAMENTAL INCOMPLETO"
"2016","4118857","Perobal","PR","ALMIR DE ALMEIDA","PSC","2","SUPERIOR COMPLETO"
"2016","4109658","Honório Serpa","PR","LUCIANO DIAS","PMDB","2","SUPERIOR COMPLETO"
"2016","4121307","Rancho Alegre","PR","DARLENE DO PRADO MOREIRA","PMDB","4","SUPERIOR COMPLETO"
"2016","4126256","Sarandi","PR","WALTER VOLPATO","PSDB","2","ENSINO MÉDIO COMPLETO"
"2016","4121604","Renascença","PR","LESSIR CANAN BORTOLI","PSC","2","SUPERIOR COMPLETO"
"2016","4116406","Nossa Senhora das Graças","PR","FRANCISCO LORIVAL MARATTA","PR","2","SUPERIOR COMPLETO"
"2016","4104659","Carambeí","PR","OSMAR JOSE BLUM CHINATO","PSD","2","ENSINO MÉDIO COMPLETO"
"2016","4103909","Campina da Lagoa","PR","MILTON LUIS ALVES","PSC","2","SUPERIOR COMPLETO"
"2016","2402006","Caicó","RN","ROBSON DE ARAÚJO","PSDB","2","ENSINO MÉDIO INCOMPLETO"
"2016","2404309","Governador Dix-Sept Rosado","RN","ANTONIO FREIRE DE SOUZA FILHO","PHS","2","ENSINO MÉDIO COMPLETO"
"2016","2412500","São Miguel","RN","JOSÉ GAUDENCIO DIOGENES TORQUATO","PSD","2","SUPERIOR COMPLETO"
"2016","2402303","Caraúbas","RN","ANTONIO ALVES DA SILVA","PSD","2","SUPERIOR COMPLETO"
"2016","2407401","Martins","RN","OLGA CHAVES FERNANDES DE QUEIROZ FIGUEIREDO","DEM","4","SUPERIOR COMPLETO"
"2016","2410603","Rafael Godeiro","RN","LUDMILA CARLOS AMORIM DE ARAUJO ROSADO","PSB","4","SUPERIOR COMPLETO"
"2016","2402600","Ceará-Mirim","RN","MARCONI ANTONIO PRAXEDES BARRETTO","PSDB","2","SUPERIOR COMPLETO"
"2016","2403400","Equador","RN","NOEIDE CLEMENS FERREIRA DE OLIVEIRA","DEM","4","SUPERIOR COMPLETO"
"2016","2402907","Coronel João Pessoa","RN","ANTONIO LOPES FILHO","PSB","2","SUPERIOR COMPLETO"
"2016","2413805","Taboleiro Grande","RN","KLEBIA FERREIRA BESSA FILGUEIRA","PSD","4","ENSINO MÉDIO COMPLETO"
"2016","2407203","Macau","RN","TULIO BEZERRA LEMOS","PSD","2","SUPERIOR INCOMPLETO"
"2016","2412559","São Miguel do Gostoso","RN","JOSE RENATO TEIXEIRA DE SOUZA","PSD","2","ENSINO MÉDIO COMPLETO"
"2016","2412302","São José do Campestre","RN","MARIA ALDA ROMÃO SOARES","PSD","4","SUPERIOR COMPLETO"
"2016","2400604","Almino Afonso","RN","WALDÊNIO CARLOS BELARMINO DE AMORIM","PMDB","2","SUPERIOR COMPLETO"
"2016","2414456","Triunfo Potiguar","RN","MARIA LUCIA DE AZEVEDO ESTEVAM","PSD","4","ENSINO FUNDAMENTAL INCOMPLETO"
"2016","2405504","Jardim de Angicos","RN","SUELY FONSECA BEZERRA DE LIMA","PMDB","4","SUPERIOR COMPLETO"
"2016","2413904","Taipu","RN","SEBASTIÃO AMBRÓSIO DE MELO","PSB","2","LÊ E ESCREVE"
"2016","2401800","Brejinho","RN","JOAO BATISTA GOMES GONCALVES","PMDB","2","ENSINO MÉDIO COMPLETO"
"2016","2414100","Tenente Ananias","RN","LARISSA LISIANE CUNHA ROCHA","PSD","4","SUPERIOR COMPLETO"
"2016","2407005","Luís Gomes","RN","MARIANA MAFALDO DE PAIVA FERNANDES","PMDB","4","SUPERIOR COMPLETO"
"2016","2408102","Natal","RN","CARLOS EDUARDO NUNES ALVES","PDT","2","SUPERIOR COMPLETO"
"2016","2410702","Riacho da Cruz","RN","MARIA BERNADETE NUNES REGO GOMES","DEM","4","SUPERIOR COMPLETO"
"2016","2414753","Venha-Ver","RN","JOSE CELIO CHAVES DE LIMA","PRB","2","ENSINO MÉDIO COMPLETO"
"2016","2412005","São Gonçalo do Amarante","RN","PAULO EMIDIO DE MEDEIROS","PR","2","SUPERIOR COMPLETO"
"2016","2410009","Pilões","RN","CICERO SABINO NETO","PMDB","2","SUPERIOR COMPLETO"
"2016","2411106","Ruy Barbosa","RN","FRANCISCO FELIPE DA SILVA","PSD","2","ENSINO MÉDIO COMPLETO"
"2016","2410504","Rafael Fernandes","RN","FRANCISCO BRUNO FERREIRA COSTA","PMDB","2","SUPERIOR COMPLETO"
"2016","2411908","São Francisco do Oeste","RN","LUSIMAR PORFIRIO DA SILVA","PSD","2","SUPERIOR COMPLETO"
"2016","2413607","Severiano Melo","RN","DAGOBERTO BESSA CAVALCANTE","PSD","2","SUPERIOR COMPLETO"
"2016","2403905","Francisco Dantas","RN","ADOLFO JOSE DA SILVEIRA NETO","PSD","2","ENSINO MÉDIO COMPLETO"
"2016","2404804","Ipueira","RN","JOSE MORGÂNIO PAIVA","PMDB","2","ENSINO MÉDIO COMPLETO"
"2016","2406106","Jucurutu","RN","VALDIR DE MEDEIROS AZEVEDO","PROS","2","SUPERIOR COMPLETO"
"2016","2400406","Água Nova","RN","IOMARIA RAFAELA LIMA DE SOUZA CARVALHO","PMDB","4","SUPERIOR INCOMPLETO"
"2016","2409803","Pedro Velho","RN","PATRICIA PEIXOTO TARGINO","PMDB","4","SUPERIOR COMPLETO"
"2016","2401503","Barcelona","RN","VICENTE MAFRA NETO","PC do B","2","ENSINO MÉDIO COMPLETO"
"2016","2411502","Santo Antônio","RN","JOSIMAR CUSTODIO FERREIRA","PTN","2","ENSINO MÉDIO COMPLETO"
"2016","2411429","Santana do Seridó","RN","HUDSON PEREIRA DE BRITO","PSD","2","SUPERIOR COMPLETO"
"2016","2411809","São Fernando","RN","POLION MEDEIROS MAIA","PR","2","SUPERIOR COMPLETO"
"2016","2410306","Serra Caiada","RN","MARIA DO SOCORRO DOS ANJOS FURTADO","PSD","4","SUPERIOR COMPLETO"
"2016","2414308","Timbaúba dos Batistas","RN","CHILON BATISTA DE ARAÚJO NETO","PMDB","2","SUPERIOR COMPLETO"
"2016","2413409","Serra Negra do Norte","RN","SÉRGIO FERNANDES DE MEDEIROS","PSDB","2","SUPERIOR COMPLETO"
"2016","2408607","Paraná","RN","ORIANA RODRIGUES","PMDB","4","SUPERIOR COMPLETO"
"2016","2407302","Marcelino Vieira","RN","KERLES JÁCOME SARMENTO","PSD","2","ENSINO MÉDIO COMPLETO"
"2016","2402204","Canguaretama","RN","MARIA DE FÁTIMA BORGES MARINHO","PMDB","4","SUPERIOR COMPLETO"
"2016","2414407","Touros","RN","FRANCISCO DE ASSIS PINHEIRO DE ANDRADE","PP","2","ENSINO MÉDIO COMPLETO"
"2016","2410801","Riacho de Santana","RN","JESSE NILDO DANTAS DE FREITAS","PSD","2","SUPERIOR COMPLETO"
"2016","2400802","Angicos","RN","DEUSDETE GOMES DE BARROS","PSDB","2","SUPERIOR COMPLETO"
"2016","2406809","Lajes Pintadas","RN","ANTONIA FERREIRA LIMA FURTADO","PMDB","4","SUPERIOR COMPLETO"
"2016","2409704","Pedro Avelino","RN","NEIDE SUELY MUNIZ COSTA","DEM","4","SUPERIOR COMPLETO"
"2016","2409506","Pedra Grande","RN","VALDEMIR VALENTIM SOARES BELCHIOR","PSD","2","ENSINO MÉDIO COMPLETO"
"2016","2403004","Cruzeta","RN","JOSÉ SALLY DE ARAÚJO","PSD","2","ENSINO MÉDIO COMPLETO"
"2016","2409100","Passa e Fica","RN","LEONARDO MOREIRA LISBOA","PSD","2","SUPERIOR COMPLETO"
"2016","2403103","Currais Novos","RN","ODON OLIVEIRA DE SOUZA JÚNIOR","PT","2","SUPERIOR COMPLETO"
"2016","2413359","Serra do Mel","RN","JOSIVAN BIBIANO DE AZEVEDO","PR","2","SUPERIOR COMPLETO"
"2016","2406304","Lagoa de Pedras","RN","RANIERE CÉSAR AMÂNCIO DA SILVA","PSD","2","SUPERIOR INCOMPLETO"
"2016","2402105","Campo Redondo","RN","ALESSANDRU EMMANUEL PINHEIRO E ALVES","PROS","2","SUPERIOR COMPLETO"
"2016","2402808","Coronel Ezequiel","RN","CLAUDIO MARQUES DE MACEDO","PMDB","2","ENSINO MÉDIO COMPLETO"
"2016","2408904","Parelhas","RN","ALEXANDRE CARLO DE MEDEIROS DANTAS","PMDB","2","SUPERIOR COMPLETO"
"2016","2407807","Monte Alegre","RN","SEVERINO RODRIGUES DA SILVA","PMDB","2","ENSINO MÉDIO COMPLETO"
"2016","2406502","Lagoa Nova","RN","LUCIANO SILVA SANTOS","PMDB","2","SUPERIOR COMPLETO"
"2016","1100189","Pimenta Bueno","RO","JULIANA ARAUJO VICENTE ROQUE","PSB","4","ENSINO MÉDIO COMPLETO"
"2016","1100056","Cerejeiras","RO","AIRTON GOMES","PP","2","SUPERIOR COMPLETO"
"2016","1101203","Ministro Andreazza","RO","ARNALDO STRELLOW","PMDB","2","ENSINO MÉDIO COMPLETO"
"2016","1100262","Rio Crespo","RO","EVANDRO EPIFANIO DE FARIA","PR","2","ENSINO FUNDAMENTAL INCOMPLETO"
"2016","1101807","Vale do Paraíso","RO","CHARLES LUIS PINHEIRO GOMES","PSDB","2","SUPERIOR INCOMPLETO"
"2016","1100940","Cujubim","RO","PEDRO MARCELO FERNANDES PEREIRA","PDT","2","ENSINO MÉDIO COMPLETO"
"2016","1101609","Theobroma","RO","ANTONIO AUGUSTO PINTO NETO","PTB","2","ENSINO MÉDIO COMPLETO"
"2016","1101104","Itapuã do Oeste","RO","MOISES GARCIA CAVALHEIRO","PMDB","2","ENSINO FUNDAMENTAL INCOMPLETO"
"2016","1100452","Buritis","RO","RONALDI RODRIGUES DE OLIVEIRA","PDT","2","ENSINO MÉDIO COMPLETO"
"2016","1100296","Santa Luzia D'Oeste","RO","NELSON JOSE VELHO","PP","2","ENSINO MÉDIO COMPLETO"
"2016","1101302","Mirante da Serra","RO","ADINALDO DE ANDRADE","PMDB","2","ENSINO FUNDAMENTAL INCOMPLETO"
"2016","1101468","Pimenteiras do Oeste","RO","OLVINDO LUIZ DONDE","PDT","2","ENSINO MÉDIO INCOMPLETO"
"2016","1100072","Corumbiara","RO","LAERCIO MARCHINI","PDT","2","SUPERIOR COMPLETO"
"2016","1100908","Castanheiras","RO","ALCIDES ZACARIAS SOBRINHO","PSDB","2","SUPERIOR COMPLETO"
"2016","1100924","Chupinguaia","RO","SHEILA FLAVIA ANSELMO MOSSO","PV","4","SUPERIOR COMPLETO"
"2016","1100155","Ouro Preto do Oeste","RO","VAGNO GONÇALVES BARROS","PSDC","2","ENSINO MÉDIO INCOMPLETO"
"2016","1100023","Ariquemes","RO","THIAGO LEITE FLORES PEREIRA","PMDB","2","SUPERIOR COMPLETO"
"2016","1101401","Monte Negro","RO","EVANDRO MARQUES DA SILVA","DEM","2","SUPERIOR INCOMPLETO"
"2016","1101708","Urupá","RO","CELIO DE JESUS LANG","PP","2","ENSINO FUNDAMENTAL COMPLETO"
"2016","1100049","Cacoal","RO","GLAUCIONE MARIA RODRIGUES NERI","PMDB","4","SUPERIOR COMPLETO"
"2016","1100130","Machadinho D'Oeste","RO","ELIOMAR PATRÍCIO","PHS","2","ENSINO MÉDIO COMPLETO"
"2016","1100700","Campo Novo de Rondônia","RO","OSCIMAR APARECIDO FERREIRA","SD","2","SUPERIOR COMPLETO"
"2016","1100106","Guajará-Mirim","RO","RODRIGO MELO NOGUEIRA","PDT","2","SUPERIOR COMPLETO"
"2016","1100338","Nova Mamoré","RO","CLAUDIONOR LEME DA ROCHA","PDT","2","SUPERIOR COMPLETO"
"2016","1101500","Seringueiras","RO","LEONILDE ALFLEN GARDA","PDT","4","ENSINO MÉDIO COMPLETO"
"2016","1100254","Presidente Médici","RO","EDILSON FERREIRA DE ALENCAR","PSDB","2","SUPERIOR COMPLETO"
"2016","1100502","Novo Horizonte do Oeste","RO","CLEITON ADRIANE CHEREGATTO","PMDB","2","SUPERIOR COMPLETO"
"2016","1400407","Normandia","RR","VICENTE ADOLFO BRASIL","PDT","2","ENSINO MÉDIO COMPLETO"
"2016","1400159","Bonfim","RR","JONER CHAGAS","PRTB","2","SUPERIOR INCOMPLETO"
"2016","1400233","Caroebe","RR","ARGILSON RAIMUNDO PEREIRA MARTINS","PSDB","2","ENSINO MÉDIO COMPLETO"
"2016","1400308","Mucajaí","RR","ERONILDES APARECIDA GONÇALVES","PR","4","SUPERIOR COMPLETO"
"2016","1400027","Amajari","RR","VERA LÚCIA ARAÚJO CARDOSO","PSC","4","SUPERIOR COMPLETO"
"2016","4204608","Criciúma","SC","CLESIO SALVARO","PSDB","2","ENSINO MÉDIO INCOMPLETO"
"2016","4218202","Timbó","SC","JORGE AUGUSTO KRÜGER","PP","2","SUPERIOR INCOMPLETO"
"2016","4201000","Anita Garibaldi","SC","JOÃO CIDINEI DA SILVA","PR","2","SUPERIOR COMPLETO"
"2016","4202404","Blumenau","SC","NAPOLEÃO BERNARDES NETO","PSDB","2","SUPERIOR COMPLETO"
"2016","4200754","Alto Bela Vista","SC","CATIA TESSMANN REICHERT","PSD","4","SUPERIOR COMPLETO"
"2016","4208401","Itapiranga","SC","JORGE WELTER","PMDB","2","SUPERIOR COMPLETO"
"2016","4211504","Nova Trento","SC","GIAN FRANCESCO VOLTOLINI","PP","2","SUPERIOR COMPLETO"
"2016","4217006","São Ludgero","SC","VOLNEI WEBER","PMDB","2","ENSINO MÉDIO COMPLETO"
"2016","4211801","Ouro","SC","NERI LUIZ MIQUELOTO","PSD","2","ENSINO MÉDIO COMPLETO"
"2016","4204103","Caxambu do Sul","SC","GLAUBER BURTET","PT","2","SUPERIOR COMPLETO"
"2016","4212502","Penha","SC","AQUILES JOSÉ SCHNEIDER DA COSTA","PMDB","2","SUPERIOR COMPLETO"
"2016","4215075","Riqueza","SC","RENALDO MUELLER","PSD","2","SUPERIOR COMPLETO"
"2016","4212205","Papanduva","SC","LUIZ HENRIQUE SALIBA","PP","2","SUPERIOR COMPLETO"
"2016","4216206","São Francisco do Sul","SC","RENATO GAMA LOBO","PSD","2","SUPERIOR INCOMPLETO"
"2016","4216701","São José do Cedro","SC","ANTONIO PLINIO DE CASTRO SILVA","PP","2","SUPERIOR COMPLETO"
"2016","4219606","Xavantina","SC","ENOIR FAZOLO","PSDB","2","ENSINO FUNDAMENTAL COMPLETO"
"2016","4216503","São Joaquim","SC","GIOVANI NUNES","PSDB","2","SUPERIOR COMPLETO"
"2016","4214003","Presidente Getúlio","SC","NELSON VIRTUOSO","PMDB","2","ENSINO FUNDAMENTAL COMPLETO"
"2016","4213351","Ponte Alta do Norte","SC","ROBERTO MOLIN DE ALMEIDA","PMDB","2","SUPERIOR COMPLETO"
"2016","4209003","Joaçaba","SC","DIOCLESIO RAGNINI","PSDB","2","SUPERIOR INCOMPLETO"
"2016","4205191","Ermo","SC","ALDOIR CADORIN","PSD","2","SUPERIOR COMPLETO"
"2016","4200101","Abelardo Luz","SC","NERCI SANTIN","PMDB","2","ENSINO FUNDAMENTAL INCOMPLETO"
"2016","4213104","Piratuba","SC","OLMIR PAULINHO BENJAMINI","PSD","2","ENSINO FUNDAMENTAL COMPLETO"
"2016","4215455","Sangão","SC","DALMIR CARARA CÂNDIDO","PP","2","SUPERIOR COMPLETO"
"2016","4204905","Descanso","SC","SADI INÁCIO BONAMIGO","PT","2","ENSINO MÉDIO COMPLETO"
"2016","4202875","Brunópolis","SC","ADEMIL ANTONIO DA ROSA","PSD","2","ENSINO MÉDIO COMPLETO"
"2016","4216909","São Lourenço do Oeste","SC","RAFAEL  CALEFFI","PMDB","2","SUPERIOR COMPLETO"
"2016","4208005","Itá","SC","JAIRO LUIZ SARTORETTO","PMDB","2","SUPERIOR COMPLETO"
"2016","4215356","Saltinho","SC","DEONIR LUIZ FERRONATTO","PMDB","2","SUPERIOR COMPLETO"
"2016","4219101","Vargeão","SC","VOLMIR FELIPE","PSD","2","ENSINO MÉDIO COMPLETO"
"2016","4211108","Monte Castelo","SC","JEAN CARLO MEDEIROS DE SOUZA","PSDB","2","SUPERIOR COMPLETO"
"2016","4213906","Presidente Castello Branco","SC","ADEMIR DOMINGOS MIOTTO","PMDB","2","ENSINO FUNDAMENTAL COMPLETO"
"2016","4201208","Antônio Carlos","SC","GERALDO PAULI","PMDB","2","SUPERIOR COMPLETO"
"2016","4200903","Angelina","SC","GILBERTO ORLANDO DORIGON","PMDB","2","SUPERIOR COMPLETO"
"2016","4214706","Rio dos Cedros","SC","MARILDO DOMINGOS FELIPPI","PSD","2","SUPERIOR COMPLETO"
"2016","4209854","Lindóia do Sul","SC","GENIR LOLI","PR","2","SUPERIOR COMPLETO"
"2016","4206108","Grão Pará","SC","MARCIO BORBA BLASIUS","PSD","2","ENSINO FUNDAMENTAL COMPLETO"
"2016","4201950","Balneário Arroio do Silva","SC","JUSCELINO DA SILVA GUIMARAES","PSD","2","ENSINO FUNDAMENTAL INCOMPLETO"
"2016","4210852","Mirim Doce","SC","SERGIO LUIZ PAISAN","PMDB","2","ENSINO MÉDIO COMPLETO"
"2016","4203907","Capinzal","SC","NILVO DORINI","PMDB","2","SUPERIOR COMPLETO"
"2016","4202073","Balneário Gaivota","SC","RONALDO PEREIRA DA SILVA","PP","2","ENSINO MÉDIO COMPLETO"
"2016","4216354","São João do Itaperiú","SC","CLÉZIO JOSÉ FORTUNATO","PMDB","2","SUPERIOR COMPLETO"
"2016","4205100","Dona Emma","SC","NERCI BARP","PMDB","2","ENSINO MÉDIO COMPLETO"
"2016","4210100","Mafra","SC","WELLINGTON ROBERTO BIELECKI","PSD","2","SUPERIOR COMPLETO"
"2016","4212650","Pescaria Brava","SC","DEYVISONN DA SILVA DE SOUZA","PMDB","2","ENSINO MÉDIO COMPLETO"
"2016","4206702","Herval d'Oeste","SC","AMÉRICO LORINI","PR","2","ENSINO MÉDIO COMPLETO"
"2016","4213302","Ponte Alta","SC","LUIZ PAULO FARIAS","PT","2","ENSINO MÉDIO COMPLETO"
"2016","4205704","Garopaba","SC","PAULO SERGIO DE ARAUJO","PSD","2","ENSINO MÉDIO COMPLETO"
"2016","4204251","Cocal do Sul","SC","ADEMIR MAGAGNIN","PP","2","SUPERIOR COMPLETO"
"2016","4215406","Salto Veloso","SC","ANA ROSA ZANELA","PMDB","4","ENSINO MÉDIO COMPLETO"
"2016","4211454","Nova Itaberaba","SC","MARCIANO MAURO PAGLIARINI","PP","2","SUPERIOR COMPLETO"
"2016","4205803","Garuva","SC","RODRIGO ADRIANY DAVID","PMDB","2","SUPERIOR COMPLETO"
"2016","4216057","São Cristovão do Sul","SC","SISI BLIND","PP","4","SUPERIOR COMPLETO"
"2016","4207759","Iraceminha","SC","JEAN CARLOS NYLAND","PMDB","2","SUPERIOR COMPLETO"
"2016","4201802","Atalanta","SC","JUAREZ MIGUEL RODERNEL","PMDB","2","ENSINO MÉDIO COMPLETO"
"2016","4218707","Tubarão","SC","JOARES CARLOS PONTICELLI","PP","2","SUPERIOR COMPLETO"
"2016","4215679","Santa Terezinha","SC","VALQUIRIA SCHWARZ","PSD","4","SUPERIOR COMPLETO"
"2016","4205605","Galvão","SC","ADMIR EDI DALLA CORT","PR","2","SUPERIOR COMPLETO"
"2016","4214805","Rio do Sul","SC","JOSE EDUARDO ROTHBARTH THOME","PSDB","2","SUPERIOR INCOMPLETO"
"2016","4211405","Nova Erechim","SC","NEDIO ANTONIO CASSOL","PMDB","2","SUPERIOR COMPLETO"
"2016","4210001","Luiz Alves","SC","MARCOS PEDRO VEBER","PSDB","2","SUPERIOR COMPLETO"
"2016","4209177","Jupiá","SC","AUGUSTO CESAR NASCIMENTO LOUREIRO","PSD","2","ENSINO FUNDAMENTAL COMPLETO"
"2016","4211652","Novo Horizonte","SC","VANDERLEI SANAGIOTTO","PSDB","2","ENSINO FUNDAMENTAL COMPLETO"
"2016","4207809","Irani","SC","SIVIO ANTONIO LEMOS DAS NEVES","PMDB","2","SUPERIOR COMPLETO"
"2016","4216008","São Carlos","SC","RUDI MIGUEL SANDER","PP","2","ENSINO MÉDIO COMPLETO"
"2016","4201307","Araquari","SC","CLENILTON CARLOS PEREIRA","PSDB","2","SUPERIOR COMPLETO"
"2016","4212270","Passos Maia","SC","LEOMAR ROBERTO LISTONI","PSD","2","ENSINO FUNDAMENTAL COMPLETO"
"2016","4206603","Guarujá do Sul","SC","CLAUDIO JUNIOR WESCHENFELDER","PT","2","SUPERIOR COMPLETO"
"2016","4219408","Witmarsum","SC","CESAR PANINI","PSD","2","ENSINO MÉDIO COMPLETO"
"2016","4211900","Palhoça","SC","CAMILO NAZARENO PAGANI MARTINS","PSD","2","SUPERIOR COMPLETO"
"2016","4207601","Ipira","SC","EMERSON ARI REICHERT","PT","2","SUPERIOR COMPLETO"
"2016","4201273","Arabutã","SC","LEANI KAPP SCHMITT","PSD","4","SUPERIOR COMPLETO"
"2016","4215604","Santa Rosa de Lima","SC","SALESIO WIEMES","PT","2","SUPERIOR COMPLETO"
"2016","4203204","Camboriú","SC","ELCIO ROGERIO KUHNEN","PMDB","2","SUPERIOR COMPLETO"
"2016","4205209","Erval Velho","SC","WALTER KLEBER KUCHER JUNIOR","PMDB","2","SUPERIOR COMPLETO"
"2016","4213005","Pinheiro Preto","SC","PEDRO RABUSKE","PMDB","2","ENSINO FUNDAMENTAL COMPLETO"
"2016","4206751","Ibiam","SC","IVANIR ZANIN","PP","2","ENSINO FUNDAMENTAL INCOMPLETO"
"2016","4212254","Passo de Torres","SC","JONAS GOMES DE SOUZA","PMDB","2","SUPERIOR COMPLETO"
"2016","4210209","Major Gercino","SC","VALMOR PEDRO KAMMERS","PSDB","2","ENSINO FUNDAMENTAL INCOMPLETO"
"2016","4209607","Lauro Muller","SC","VALDIR FONTANELLA","PP","2","ENSINO MÉDIO COMPLETO"
"2016","4202701","Botuverá","SC","JOSE LUIZ COLOMBI","PMDB","2","ENSINO MÉDIO COMPLETO"
"2016","4202305","Biguaçu","SC","RAMON WOLLINGER","PSD","2","SUPERIOR COMPLETO"
"2016","4215000","Rio Negrinho","SC","JULIO CESAR RONCONI","PSB","2","SUPERIOR COMPLETO"
"2016","4200556","Águas Frias","SC","RICARDO ROLIM DE MOURA","PSD","2","SUPERIOR COMPLETO"
"2016","4211207","Morro da Fumaça","SC","AGENOR CORAL","PP","2","ENSINO MÉDIO COMPLETO"
"2016","4211256","Morro Grande","SC","VALDIONIR ROCHA","PSD","2","ENSINO FUNDAMENTAL INCOMPLETO"
"2016","4206306","Guabiruba","SC","MATIAS KOHLER","PP","2","ENSINO MÉDIO COMPLETO"
"2016","4215802","São Bento do Sul","SC","MAGNO BOLLMANN","PP","2","SUPERIOR COMPLETO"
"2016","4217402","Schroeder","SC","OSVALDO JURCK","PSDB","2","SUPERIOR COMPLETO"
"2016","4205506","Fraiburgo","SC","CLAUDETE GHELLER MATHIAS","PPS","4","SUPERIOR COMPLETO"
"2016","4215695","Santiago do Sul","SC","JULCIMAR ANTONIO LORENZETTI","PMDB","2","ENSINO MÉDIO COMPLETO"
"2016","4210407","Maracajá","SC","ARLINDO ROCHA","PSDB","2","SUPERIOR COMPLETO"
"2016","4211009","Mondaí","SC","VALDIR RUBERT","PP","2","SUPERIOR COMPLETO"
"2016","4209508","Laurentino","SC","GILBERTO MARCHI","PSDB","2","SUPERIOR COMPLETO"
"2016","4209904","Lontras","SC","MARCIONEI HILLESHEIM","PMDB","2","ENSINO FUNDAMENTAL COMPLETO"
"2016","4204194","Chapadão do Lageado","SC","MARLI GORETTI KAMMERS","PMDB","4","ENSINO MÉDIO COMPLETO"
"2016","4202438","Bocaina do Sul","SC","LUIZ CARLOS SCHMULER","PMDB","2","ENSINO FUNDAMENTAL COMPLETO"
"2016","4211751","Otacílio Costa","SC","LUIZ CARLOS XAVIER","PSD","2","SUPERIOR COMPLETO"
"2016","4218103","Timbé do Sul","SC","ROBERTO BIAVA","PP","2","ENSINO MÉDIO COMPLETO"
"2016","4214201","Quilombo","SC","SILVANO DE PARIZ","PMDB","2","SUPERIOR COMPLETO"
"2016","4213203","Pomerode","SC","ERCIO KRIEK","DEM","2","SUPERIOR COMPLETO"
"2016","4200606","Águas Mornas","SC","OMERO PRIM","PMDB","2","ENSINO MÉDIO COMPLETO"
"2016","4202800","Braço do Norte","SC","ROBERTO KUERTEN MARCELINO","PSD","2","ENSINO MÉDIO COMPLETO"
